soort	frequentie	jaar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Kuifeend	jaarlijks	2012	0.52	0.41	0.67	0.46	0.6	0.5	0.55	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2013	0.53	0.42	0.68	0.47	0.6	0.5	0.56	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2014	0.53	0.43	0.69	0.48	0.61	0.51	0.56	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2015	0.53	0.42	0.68	0.47	0.6	0.51	0.56	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2016	0.53	0.43	0.68	0.47	0.61	0.51	0.56	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2017	0.54	0.43	0.68	0.47	0.61	0.51	0.57	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2018	0.54	0.43	0.69	0.48	0.61	0.51	0.57	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2019	0.54	0.43	0.71	0.48	0.62	0.51	0.58	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifeend	jaarlijks	2020	0.55	0.43	0.72	0.48	0.63	0.52	0.58	b83cbd87cbd9312e6bfc6e30887dad15c78fe471	a5fc55749af42fff64055b6bc88b149975faf3db
Kuifmees	driejaarlijks	2007	0.13	0.11	0.16	0.12	0.14	0.12	0.14	cbf8a2a3983b12609c2d0da6684a3127d6c2249d	4d991803a12054e3f4f944106b005c5c4bb72d31
Kuifmees	driejaarlijks	2010	0.12	0.1	0.16	0.11	0.14	0.12	0.13	cbf8a2a3983b12609c2d0da6684a3127d6c2249d	4d991803a12054e3f4f944106b005c5c4bb72d31
Kuifmees	driejaarlijks	2013	0.12	0.1	0.15	0.11	0.13	0.11	0.12	cbf8a2a3983b12609c2d0da6684a3127d6c2249d	4d991803a12054e3f4f944106b005c5c4bb72d31
Kuifmees	driejaarlijks	2016	0.11	0.09	0.14	0.1	0.13	0.11	0.12	cbf8a2a3983b12609c2d0da6684a3127d6c2249d	4d991803a12054e3f4f944106b005c5c4bb72d31
Kuifmees	driejaarlijks	2019	0.11	0.09	0.14	0.1	0.12	0.1	0.11	cbf8a2a3983b12609c2d0da6684a3127d6c2249d	4d991803a12054e3f4f944106b005c5c4bb72d31
Kuifmees	jaarlijks	2007	0.13	0.1	0.16	0.12	0.15	0.12	0.14	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2008	0.13	0.11	0.16	0.12	0.15	0.13	0.14	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2009	0.13	0.1	0.16	0.11	0.14	0.12	0.13	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2010	0.13	0.1	0.16	0.11	0.14	0.12	0.13	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2011	0.12	0.1	0.15	0.11	0.13	0.11	0.13	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2012	0.12	0.1	0.15	0.11	0.14	0.12	0.13	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2013	0.12	0.09	0.14	0.11	0.13	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2014	0.12	0.1	0.15	0.11	0.13	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2015	0.12	0.1	0.14	0.11	0.13	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2016	0.11	0.09	0.14	0.1	0.13	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2017	0.11	0.09	0.14	0.1	0.12	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2018	0.11	0.09	0.14	0.1	0.13	0.11	0.12	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2019	0.11	0.09	0.13	0.1	0.12	0.1	0.11	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Kuifmees	jaarlijks	2020	0.11	0.08	0.13	0.1	0.12	0.1	0.11	e88d44424de56a79e31492e86e3821984e6831b6	2f490076dc31c1c019368931b96e78dc36755d1a
Matkop	driejaarlijks	2007	0.06	0.04	0.11	0.05	0.08	0.06	0.07	d1eb40165b77b452e02c2639db78cb3a06e239f5	f9fd27e9c22226bf57e78bba949f930ca6276fe2
Matkop	driejaarlijks	2010	0.06	0.04	0.11	0.05	0.08	0.06	0.07	d1eb40165b77b452e02c2639db78cb3a06e239f5	f9fd27e9c22226bf57e78bba949f930ca6276fe2
Matkop	driejaarlijks	2013	0.06	0.03	0.11	0.05	0.08	0.05	0.07	d1eb40165b77b452e02c2639db78cb3a06e239f5	f9fd27e9c22226bf57e78bba949f930ca6276fe2
Matkop	driejaarlijks	2016	0.06	0.03	0.11	0.05	0.08	0.05	0.07	d1eb40165b77b452e02c2639db78cb3a06e239f5	f9fd27e9c22226bf57e78bba949f930ca6276fe2
Matkop	driejaarlijks	2019	0.06	0.03	0.1	0.04	0.08	0.05	0.07	d1eb40165b77b452e02c2639db78cb3a06e239f5	f9fd27e9c22226bf57e78bba949f930ca6276fe2
Matkop	jaarlijks	2007	0.06	0.03	0.11	0.05	0.08	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2008	0.06	0.04	0.11	0.05	0.08	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2009	0.06	0.04	0.11	0.05	0.08	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2010	0.06	0.04	0.11	0.05	0.09	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2011	0.06	0.04	0.11	0.05	0.09	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2012	0.06	0.04	0.11	0.05	0.08	0.06	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2013	0.06	0.04	0.11	0.05	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2014	0.06	0.03	0.11	0.05	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2015	0.06	0.03	0.11	0.05	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2016	0.06	0.03	0.11	0.05	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2017	0.06	0.03	0.11	0.04	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2018	0.06	0.03	0.11	0.04	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2019	0.06	0.03	0.11	0.04	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Matkop	jaarlijks	2020	0.06	0.03	0.11	0.04	0.08	0.05	0.07	9d577f19d97a8418e7d20ebf94926ad02a95006e	de4a00b0348f522b203ff25111325046785d6827
Meerkoet	driejaarlijks	2007	0.05	0.04	0.07	0.05	0.06	0.05	0.06	c490fd6f2dbfad604f5bc110a70a2b690d326efb	9e42b7f65d3f18024a8ab0e5b99844d3332bd940
Meerkoet	driejaarlijks	2010	0.06	0.05	0.07	0.05	0.07	0.06	0.06	c490fd6f2dbfad604f5bc110a70a2b690d326efb	9e42b7f65d3f18024a8ab0e5b99844d3332bd940
Meerkoet	driejaarlijks	2013	0.06	0.05	0.08	0.06	0.07	0.06	0.07	c490fd6f2dbfad604f5bc110a70a2b690d326efb	9e42b7f65d3f18024a8ab0e5b99844d3332bd940
Meerkoet	driejaarlijks	2016	0.07	0.06	0.09	0.06	0.08	0.07	0.08	c490fd6f2dbfad604f5bc110a70a2b690d326efb	9e42b7f65d3f18024a8ab0e5b99844d3332bd940
Meerkoet	driejaarlijks	2019	0.07	0.06	0.1	0.06	0.08	0.07	0.08	c490fd6f2dbfad604f5bc110a70a2b690d326efb	9e42b7f65d3f18024a8ab0e5b99844d3332bd940
Meerkoet	jaarlijks	2007	0.05	0.04	0.07	0.05	0.06	0.05	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2008	0.05	0.04	0.07	0.05	0.06	0.05	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2009	0.05	0.04	0.07	0.05	0.06	0.05	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2010	0.06	0.04	0.07	0.05	0.06	0.05	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2011	0.06	0.04	0.07	0.05	0.07	0.05	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2012	0.06	0.05	0.08	0.05	0.07	0.06	0.06	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2013	0.06	0.05	0.08	0.05	0.07	0.06	0.07	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2014	0.06	0.05	0.08	0.06	0.07	0.06	0.07	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2015	0.06	0.05	0.08	0.06	0.07	0.06	0.07	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2016	0.07	0.05	0.09	0.06	0.08	0.06	0.07	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2017	0.07	0.05	0.09	0.06	0.08	0.07	0.08	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2018	0.07	0.06	0.1	0.06	0.08	0.07	0.08	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2019	0.07	0.06	0.1	0.06	0.08	0.07	0.08	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Meerkoet	jaarlijks	2020	0.07	0.06	0.1	0.07	0.09	0.07	0.08	c289d4bdaf0b2c6bb842555f1e3ef26f71c82cb3	86bcf4bfa93b08f1fd7b3beff3c9cc84c163f905
Merel	driejaarlijks	2007	1.01	0.95	1.06	0.98	1.03	1	1.02	354767b34831ec074fa46e27b72a2c08539afbc1	c72532eb7b8b127f265d0a2635164c20ffe4080f
Merel	driejaarlijks	2010	0.99	0.94	1.05	0.97	1.02	0.98	1.01	354767b34831ec074fa46e27b72a2c08539afbc1	c72532eb7b8b127f265d0a2635164c20ffe4080f
Merel	driejaarlijks	2013	0.96	0.91	1	0.93	0.98	0.94	0.97	354767b34831ec074fa46e27b72a2c08539afbc1	c72532eb7b8b127f265d0a2635164c20ffe4080f
Merel	driejaarlijks	2016	0.87	0.82	0.92	0.85	0.89	0.86	0.88	354767b34831ec074fa46e27b72a2c08539afbc1	c72532eb7b8b127f265d0a2635164c20ffe4080f
Merel	driejaarlijks	2019	0.52	0.49	0.55	0.5	0.53	0.51	0.53	354767b34831ec074fa46e27b72a2c08539afbc1	c72532eb7b8b127f265d0a2635164c20ffe4080f
Merel	jaarlijks	2007	0.98	0.92	1.04	0.95	1.01	0.97	0.99	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2008	1	0.94	1.05	0.97	1.03	0.98	1.01	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2009	1.05	0.99	1.12	1.02	1.08	1.04	1.07	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2010	0.99	0.94	1.06	0.96	1.02	0.98	1.01	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2011	0.94	0.89	1	0.91	0.97	0.92	0.95	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2012	1.07	1	1.14	1.03	1.1	1.05	1.08	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2013	0.95	0.9	1.01	0.93	0.99	0.94	0.97	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2014	0.92	0.86	0.98	0.89	0.95	0.91	0.93	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2015	1	0.94	1.07	0.97	1.03	0.99	1.02	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2016	0.92	0.86	0.97	0.89	0.94	0.9	0.93	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2017	0.88	0.83	0.94	0.85	0.91	0.87	0.9	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2018	0.81	0.76	0.86	0.78	0.84	0.8	0.82	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2019	0.55	0.51	0.59	0.53	0.57	0.54	0.56	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Merel	jaarlijks	2020	0.49	0.45	0.53	0.47	0.51	0.48	0.5	eaec65f3c0e4d2da58fe8a6ca82f05424643eaaf	d83f23f7ab65a5870ba92257d63b605de8890333
Nachtegaal	driejaarlijks	2007	0.24	0.16	0.36	0.2	0.3	0.22	0.27	47a2b64a0396241cb7750f0487f5c678c06dc5e2	6286beb4f9d004631b4a74050273af61b6cf5f1c
Nachtegaal	driejaarlijks	2010	0.24	0.16	0.35	0.2	0.3	0.22	0.27	47a2b64a0396241cb7750f0487f5c678c06dc5e2	6286beb4f9d004631b4a74050273af61b6cf5f1c
Nachtegaal	driejaarlijks	2013	0.24	0.16	0.36	0.2	0.3	0.22	0.27	47a2b64a0396241cb7750f0487f5c678c06dc5e2	6286beb4f9d004631b4a74050273af61b6cf5f1c
Nachtegaal	driejaarlijks	2016	0.23	0.15	0.34	0.19	0.28	0.21	0.25	47a2b64a0396241cb7750f0487f5c678c06dc5e2	6286beb4f9d004631b4a74050273af61b6cf5f1c
Nachtegaal	driejaarlijks	2019	0.2	0.12	0.31	0.16	0.26	0.18	0.23	47a2b64a0396241cb7750f0487f5c678c06dc5e2	6286beb4f9d004631b4a74050273af61b6cf5f1c
Nachtegaal	jaarlijks	2007	0.24	0.15	0.39	0.19	0.31	0.22	0.27	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2008	0.23	0.15	0.34	0.18	0.29	0.21	0.26	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2009	0.23	0.14	0.37	0.18	0.29	0.2	0.26	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2010	0.22	0.13	0.35	0.17	0.28	0.19	0.24	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2011	0.23	0.14	0.36	0.18	0.28	0.2	0.25	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2012	0.25	0.16	0.4	0.2	0.32	0.23	0.28	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2013	0.25	0.16	0.4	0.2	0.32	0.23	0.28	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2014	0.28	0.18	0.47	0.22	0.35	0.25	0.31	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2015	0.23	0.15	0.37	0.18	0.3	0.21	0.26	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2016	0.23	0.14	0.35	0.18	0.29	0.21	0.25	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2017	0.22	0.14	0.33	0.18	0.27	0.2	0.24	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2018	0.19	0.11	0.29	0.15	0.24	0.17	0.21	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2019	0.16	0.09	0.26	0.12	0.21	0.14	0.18	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nachtegaal	jaarlijks	2020	0.16	0.08	0.28	0.12	0.21	0.14	0.18	70fa52cfa37b1b657eaf6c5dd46aa14074b8fadb	2b40eda0f8def6113b413d932d9ced35c6083eb6
Nijlgans	driejaarlijks	2007	0.09	0.07	0.11	0.08	0.1	0.09	0.1	303ba0b5c10988c2a7a4faff0e888970fbfb3174	f4fa6b630e058fd0934bc2a2b28821f3b7ca2dcc
Nijlgans	driejaarlijks	2010	0.09	0.07	0.12	0.08	0.11	0.09	0.1	303ba0b5c10988c2a7a4faff0e888970fbfb3174	f4fa6b630e058fd0934bc2a2b28821f3b7ca2dcc
Nijlgans	driejaarlijks	2013	0.1	0.08	0.12	0.08	0.11	0.09	0.1	303ba0b5c10988c2a7a4faff0e888970fbfb3174	f4fa6b630e058fd0934bc2a2b28821f3b7ca2dcc
Nijlgans	driejaarlijks	2016	0.11	0.09	0.14	0.1	0.13	0.11	0.12	303ba0b5c10988c2a7a4faff0e888970fbfb3174	f4fa6b630e058fd0934bc2a2b28821f3b7ca2dcc
Nijlgans	driejaarlijks	2019	0.13	0.1	0.16	0.11	0.14	0.12	0.13	303ba0b5c10988c2a7a4faff0e888970fbfb3174	f4fa6b630e058fd0934bc2a2b28821f3b7ca2dcc
Nijlgans	jaarlijks	2007	0.08	0.06	0.11	0.07	0.1	0.08	0.09	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2008	0.09	0.07	0.12	0.08	0.1	0.08	0.09	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2009	0.1	0.07	0.13	0.08	0.11	0.09	0.1	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2010	0.1	0.07	0.12	0.08	0.11	0.09	0.1	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2011	0.1	0.08	0.13	0.09	0.12	0.1	0.11	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2012	0.1	0.07	0.13	0.08	0.11	0.09	0.1	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2013	0.1	0.08	0.13	0.09	0.11	0.09	0.11	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2014	0.09	0.07	0.12	0.08	0.11	0.09	0.1	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2015	0.09	0.07	0.12	0.08	0.11	0.09	0.1	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2016	0.11	0.09	0.14	0.1	0.13	0.11	0.12	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2017	0.11	0.08	0.14	0.1	0.12	0.1	0.12	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2018	0.12	0.09	0.16	0.11	0.14	0.11	0.13	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2019	0.14	0.11	0.18	0.12	0.16	0.13	0.15	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Nijlgans	jaarlijks	2020	0.11	0.08	0.15	0.1	0.13	0.1	0.12	ded632ab0f889065e668069e4e6c16aa697dde71	7b68ea2c54a5bfe043c71fcc6e35017d75e02905
Patrijs	driejaarlijks	2007	0.18	0.15	0.21	0.17	0.2	0.17	0.19	bad17703ead30bc28c4387d25b142a78bb634914	c1212ad342a21d2177b9fc1774f56d507484ce71
Patrijs	driejaarlijks	2010	0.16	0.13	0.19	0.15	0.18	0.15	0.17	bad17703ead30bc28c4387d25b142a78bb634914	c1212ad342a21d2177b9fc1774f56d507484ce71
Patrijs	driejaarlijks	2013	0.12	0.1	0.14	0.11	0.13	0.11	0.13	bad17703ead30bc28c4387d25b142a78bb634914	c1212ad342a21d2177b9fc1774f56d507484ce71
Patrijs	driejaarlijks	2016	0.11	0.09	0.13	0.1	0.12	0.1	0.11	bad17703ead30bc28c4387d25b142a78bb634914	c1212ad342a21d2177b9fc1774f56d507484ce71
Patrijs	driejaarlijks	2019	0.12	0.1	0.15	0.11	0.13	0.11	0.13	bad17703ead30bc28c4387d25b142a78bb634914	c1212ad342a21d2177b9fc1774f56d507484ce71
Patrijs	jaarlijks	2007	0.19	0.15	0.23	0.17	0.2	0.18	0.19	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2008	0.18	0.15	0.22	0.16	0.2	0.17	0.19	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2009	0.18	0.14	0.21	0.16	0.19	0.17	0.18	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2010	0.16	0.13	0.2	0.15	0.18	0.15	0.17	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2011	0.18	0.14	0.23	0.16	0.2	0.17	0.19	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2012	0.14	0.12	0.18	0.13	0.16	0.14	0.15	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2013	0.13	0.1	0.16	0.12	0.14	0.12	0.14	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2014	0.11	0.09	0.14	0.1	0.12	0.1	0.12	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2015	0.11	0.09	0.14	0.1	0.12	0.11	0.12	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2016	0.11	0.09	0.13	0.1	0.12	0.1	0.11	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2017	0.11	0.09	0.14	0.1	0.12	0.1	0.12	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2018	0.11	0.09	0.14	0.1	0.13	0.11	0.12	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
Patrijs	jaarlijks	2019	0.12	0.1	0.15	0.11	0.13	0.11	0.13	8e0d9755f880c171ea706be9e4e860f835507136	ba7801677766b5966929a726b7380f87efadc831
